# Time-averaged data for fix avborn
# TimeStep c_born[1] c_born[2] c_born[3] c_born[4] c_born[5] c_born[6] c_born[7] c_born[8] c_born[9] c_born[10] c_born[11] c_born[12] c_born[13] c_born[14] c_born[15] c_born[16] c_born[17] c_born[18] c_born[19] c_born[20] c_born[21]
47900 299165 308691 141657 493140 453157 197645 -74570.6 82050.9 99896.6 -8163.48 3220.41 86971.2 -109400 5644.22 -6391.29 -6319.06 -2147.21 -1772.4 -15671.8 473.859 81381.8
48000 299106 308641 141659 493050 453025 197645 -74513.7 82046.5 99877 -8126.59 3222.15 86976.9 -109381 5618.35 -6397.9 -6328.2 -2150.76 -1770.07 -15657.1 484.558 81368.8
48100 299148 308670 141664 493115 453137 197672 -74543.7 82050.6 99913.4 -8037.02 3235.49 86975.8 -109456 5583.41 -6405.44 -6349.75 -2143.74 -1764.22 -15604.2 563.571 81323.5
48200 299188 308706 141672 493222 453247 197685 -74577.2 82048.7 99941.3 -8006.31 3247.48 86987.7 -109525 5581.17 -6430.74 -6385.97 -2125.19 -1772.09 -15619.2 659.376 81281.7
48300 299140 308774 141681 493438 453187 197702 -74583.5 82035.9 100001 -8089.83 3255.65 87000.8 -109679 5616.38 -6443.46 -6439.15 -2133.68 -1768.26 -15642.1 677.94 81149.1
48400 299191 308830 141688 493485 453163 197674 -74618.1 82051.7 100077 -8111.8 3259.04 86998.8 -109796 5630.22 -6432.85 -6440.05 -2112.94 -1762.08 -15639.1 730.381 81064.7
48500 299217 308925 141693 493597 453062 197628 -74666.2 82039.2 100189 -8183.78 3269.19 87021.7 -109978 5695.59 -6443.11 -6479.42 -2112.49 -1762.1 -15715.2 766.594 80935.7
48600 299193 308968 141691 493781 452962 197639 -74667.5 82023.2 100274 -8213.16 3247.95 87032.1 -110125 5733.72 -6401.37 -6510.97 -2105.22 -1763.42 -15681.5 753.403 80846.4
48700 299142 308970 141702 493859 452955 197663 -74666.1 82012.2 100302 -8235.94 3181.36 87049.1 -110181 5696.91 -6342.01 -6534.09 -2149.3 -1769.92 -15614.9 638.46 80826
48800 299037 308974 141672 493823 452722 197571 -74623.4 81962 100360 -8112.74 3103.32 87051.8 -110252 5632.76 -6317.61 -6536.14 -2147.33 -1804.12 -15584.3 523.851 80747.2
48900 299012 308989 141674 493800 452658 197541 -74612.4 81964.5 100355 -7995.32 3079.46 87053.7 -110281 5521.93 -6297.85 -6545.22 -2146.64 -1801.67 -15540.3 370.358 80658.7
49000 299026 309010 141673 493753 452611 197483 -74626.3 81966.1 100388 -8047.24 3040.61 87048.8 -110349 5506.4 -6265.39 -6554.28 -2166.43 -1796.68 -15507.1 202.249 80592
49100 299092 309078 141676 493861 452708 197483 -74677.9 81975.5 100439 -8041.72 3016.49 87043.6 -110421 5441.98 -6252.07 -6545.65 -2212.02 -1810.04 -15537.8 2.8682 80531.7
49200 299110 309100 141685 493827 452686 197471 -74675.5 81969.3 100443 -7991.44 3037.91 87067.8 -110455 5406.83 -6268.83 -6560.8 -2215.07 -1809.75 -15509.3 -35.6789 80478
49300 299108 309105 141681 493855 452667 197507 -74685.3 81957.1 100455 -7857.15 3099.68 87066.4 -110443 5342.8 -6328 -6540.32 -2173.57 -1808.11 -15482.2 88.2314 80499.3
49400 299132 309136 141685 493883 452747 197531 -74711.8 81955.1 100464 -7653.25 3170 87069.9 -110438 5203.06 -6415 -6547.45 -2124.64 -1810.55 -15522.5 179.766 80560.7
49500 299092 309086 141690 493787 452658 197494 -74663.2 81955.3 100437 -7551.44 3202.22 87079.8 -110397 5154.24 -6454.17 -6567.37 -2093.19 -1815.95 -15554.3 256.312 80527
49600 299139 309126 141691 493762 452783 197482 -74706.9 81959.8 100425 -7547.78 3205.58 87075.7 -110362 5171.92 -6443.97 -6559.29 -2102.88 -1805.06 -15477.3 314.712 80575.9
49700 299190 309176 141692 493814 452867 197521 -74750.9 81958.3 100431 -7634.09 3184.02 87070.7 -110394 5257.96 -6411.11 -6555.51 -2096.45 -1800.33 -15454.6 370.042 80619.4
49800 299263 309274 141694 493881 452878 197480 -74806.2 81958.8 100488 -7555.65 3189.57 87084.6 -110544 5208.1 -6412.78 -6587.79 -2077.9 -1788.84 -15432.2 372.049 80509.4
49900 299347 309307 141693 493791 452912 197436 -74854 81958.1 100504 -7433.12 3235.55 87086.2 -110587 5139.92 -6441.88 -6602.62 -2053.3 -1775.64 -15393.9 414.531 80474.2
50000 299373 309340 141690 493753 452892 197402 -74884.2 81942.7 100538 -7355.63 3294.28 87098.4 -110633 5097 -6488.32 -6608.61 -2041.61 -1773.94 -15370.8 484.325 80453.4
50100 299356 309254 141648 493583 452852 197369 -74846.1 81951.4 100489 -7369.04 3297.4 87055.1 -110621 5110.1 -6493.81 -6653.94 -2036.08 -1773.07 -15359.3 533.35 80451.1
50200 299437 309229 141649 493472 452910 197363 -74860.1 81968.1 100478 -7408.74 3250.19 87044.1 -110557 5101.45 -6449.98 -6630.18 -2042.69 -1768.77 -15293.7 484.398 80509.6
50300 299427 309180 141651 493326 452834 197339 -74826.7 81974.9 100421 -7427.46 3253.61 87037.4 -110445 5112.61 -6442.2 -6598.92 -2036.88 -1764.33 -15240.9 513.778 80562.8
50400 299464 309137 141656 493056 452811 197263 -74805.4 81997.1 100337 -7348.68 3245.26 87025.6 -110318 5048.56 -6414.59 -6570.86 -2000.12 -1750.58 -15135 547.296 80578.8
50500 299391 309024 141659 492698 452566 197184 -74693.5 82012.4 100229 -7369.54 3237.15 87023.2 -110149 5055.34 -6384.91 -6538.22 -1976.09 -1731.46 -15045.6 574.199 80599.2
50600 299317 308942 141661 492516 452424 197159 -74609.8 82014.9 100130 -7388.17 3265.33 87022.1 -110014 5075.88 -6405.47 -6512 -1982.68 -1738.07 -15068.1 598.156 80614.4
50700 299329 308939 141663 492394 452487 197130 -74611.7 82020.8 100092 -7383.42 3299.34 87015.4 -109961 5096.88 -6436.3 -6513.2 -1971.87 -1735.71 -15035.6 725.448 80657
50800 299355 308990 141673 492452 452556 197147 -74633.4 82032.8 100087 -7378.86 3330.41 87023.4 -109941 5126.68 -6457.62 -6501.07 -1969.57 -1730.89 -15020.8 793.843 80662
50900 299374 308994 141605 492536 452571 197209 -74623.6 82052.6 100098 -7369.22 3350.41 87006.3 -109942 5131.5 -6460.15 -6489.49 -1967.46 -1729.3 -14983.5 902.402 80671.2
51000 299414 309003 141603 492643 452619 197244 -74654.7 82047.4 100136 -7462.14 3362.6 87001.6 -109956 5207.23 -6483.47 -6493.08 -1969.98 -1735.5 -15051.4 948.55 80721
51100 299368 308971 141606 492599 452482 197236 -74605.1 82046.5 100113 -7521.94 3392.51 87012.6 -109934 5254.5 -6519.97 -6492.44 -1980.44 -1736.75 -15104.3 969.971 80716.3
51200 299269 308946 141613 492624 452369 197282 -74523.6 82048.4 100029 -7616.66 3353.78 87029.4 -109813 5349.25 -6473.5 -6459.33 -1972.88 -1732.58 -15034.5 1041.87 80759.4
51300 299176 308895 141609 492636 452297 197341 -74457.4 82045 99944.7 -7559.54 3361.42 87023.7 -109698 5338.29 -6474.98 -6428.65 -1944.05 -1723.87 -14990.5 1158.33 80808.8
51400 299141 308858 141605 492712 452290 197382 -74430.5 82039.4 99928.3 -7540.79 3364.96 87016.6 -109655 5332.7 -6467.75 -6415.45 -1926.47 -1716.88 -14953 1218.01 80826.4
51500 299118 308857 141614 492772 452319 197411 -74408.5 82044.8 99922.2 -7442.5 3390.59 87025.1 -109647 5269.64 -6509.67 -6419.8 -1901.6 -1716.25 -14940.4 1258.57 80848.4
51600 299105 308874 141623 492871 452334 197411 -74408.7 82044.7 99968.7 -7417.74 3404.59 87031.8 -109744 5287.64 -6513.36 -6445.83 -1888.38 -1703.81 -14842.3 1315.07 80780.7
51700 299068 308882 141629 492955 452359 197457 -74394.9 82039 99980.3 -7537.58 3385.69 87032.7 -109741 5379.61 -6486.49 -6412.03 -1913.61 -1709.25 -14809.8 1327.63 80827.3
51800 299074 308863 141636 492860 452361 197441 -74384.3 82048.5 99964.1 -7709.5 3331.32 87030.1 -109714 5492 -6441.7 -6406.55 -1945.49 -1717.56 -14839.5 1286.56 80835.9
51900 299126 308800 141648 492750 452464 197396 -74407.5 82059.8 99955.3 -7913.04 3270.93 87039.8 -109617 5635.72 -6459.67 -6409.05 -1974.46 -1711.43 -14765.9 1267.15 80871.7
52000 299232 308838 141649 492653 452645 197378 -74470.4 82068.8 99943.1 -8076.86 3233.21 87029.3 -109614 5757.55 -6423.92 -6403.79 -1991.45 -1716.23 -14790.9 1207.17 80887.1
52100 299350 308870 141646 492453 452848 197326 -74550.3 82081.2 99924.2 -8100.79 3218.48 87007.2 -109608 5773.09 -6380.73 -6401.7 -1994.67 -1710.47 -14753.4 1155.5 80937.2
52200 299400 308904 141651 492371 452930 197278 -74577.6 82093.7 99918.9 -8192.74 3180.08 87006.7 -109618 5827.85 -6358.91 -6413.24 -2022.41 -1716.59 -14749.1 1061.56 80898.9
52300 299435 308959 141647 492325 452950 197240 -74603.9 82097.7 99937.8 -8277.68 3123.48 87007.9 -109662 5838.28 -6322.13 -6421.21 -2049.52 -1725.62 -14753.4 939.849 80867.5
52400 299546 309078 141646 492476 453052 197262 -74718.1 82086.9 100064 -8340.56 3051.88 87010 -109820 5862.87 -6240.32 -6438.34 -2069.38 -1727.81 -14702.7 798.501 80834.2
52500 299566 309128 141650 492546 453115 197264 -74739 82087.8 100129 -8398.33 3002.58 87021.9 -109936 5877.64 -6167.12 -6472.14 -2098.69 -1728.53 -14623.7 715.639 80783.1
52600 299586 309134 141576 492413 453108 197245 -74739 82076.3 100107 -8408.78 2958.95 87013.5 -109946 5854.25 -6081.34 -6477.46 -2106.33 -1712.99 -14475.5 637.576 80748.6
52700 299607 309180 141577 492456 453129 197246 -74767.7 82075.4 100176 -8420.59 2936.3 87013.9 -110060 5840.6 -6079.2 -6505.04 -2123.08 -1718.21 -14475.4 561.567 80717.4
52800 299664 309247 141589 492564 453251 197237 -74825.1 82081.7 100256 -8353.96 2960.33 87012.5 -110165 5798.2 -6074.07 -6521.81 -2122.15 -1707.46 -14424.6 558.665 80682.3
52900 299666 309231 141555 492507 453209 197181 -74863.2 82056.4 100297 -8332.67 2969.46 86993.9 -110132 5737.69 -6031.73 -6490.55 -2147.56 -1672.01 -14345.9 585.326 80673.1
53000 299705 309265 141557 492503 453289 197170 -74898.2 82052.8 100327 -8422.33 2960.97 86996.3 -110161 5800.91 -6030.26 -6494.9 -2152.45 -1673.78 -14342.9 641.89 80652.2
53100 299728 309248 141554 492304 453364 197140 -74897.9 82066.6 100296 -8586.7 2947.42 86976.5 -110109 5962.11 -5993.93 -6471.17 -2163.99 -1668.63 -14289.2 758.719 80690.8
53200 299700 309229 141561 492261 453367 197136 -74863 82076.5 100277 -8803.32 2899.01 86976.3 -110102 6136.36 -5947.77 -6487.5 -2192.85 -1676.24 -14281.2 809.866 80684.2
53300 299689 309226 141569 492251 453377 197133 -74853.3 82080.4 100286 -8955.43 2869.64 86978.1 -110096 6240.64 -5920.59 -6484.36 -2215.12 -1686.59 -14260.2 797.987 80701.3
53400 299647 309241 141569 492272 453460 197117 -74879.2 82081.4 100305 -9026.58 2843.31 86969.9 -110092 6287.99 -5900.84 -6474.77 -2212.75 -1690.16 -14243.1 756.722 80713.6
53500 299637 309234 141572 492332 453449 197138 -74862.8 82087.8 100300 -9033.46 2826.49 86969 -110072 6251.84 -5902.22 -6475.32 -2235.53 -1697.2 -14292.3 659.85 80720.8
53600 299636 309247 141580 492312 453391 197113 -74853.7 82086.8 100263 -9016.77 2827.63 86984.6 -110017 6231.19 -5883.33 -6465.43 -2225.63 -1687.6 -14278.2 606.533 80733.8
53700 299578 309227 141588 492469 453310 197166 -74810.6 82075.3 100260 -9059.53 2835.14 87001.8 -109995 6259.02 -5879.96 -6463.54 -2233.76 -1697.94 -14302.9 580.641 80762.8
53800 299554 309188 141596 492581 453268 197212 -74770.3 82085.5 100270 -9077.17 2818.65 87003.1 -109998 6275.43 -5836.12 -6457.66 -2240.78 -1690.06 -14211.8 605.214 80762.2
53900 299532 309153 141604 492691 453321 197267 -74741.3 82086.2 100285 -9186.76 2812.43 87007 -110002 6372.38 -5817.46 -6462.73 -2254.43 -1677.92 -14116.4 742.727 80762.2
54000 299502 309142 141600 492750 453305 197358 -74711.4 82083.8 100265 -9278.08 2785.55 87003.7 -109957 6445.93 -5776.72 -6460.1 -2256.59 -1672.85 -14032.6 796.072 80822.2
54100 299477 309130 141604 492807 453324 197403 -74686.6 82086.9 100258 -9381.01 2741.52 87001.5 -109933 6550.78 -5690.08 -6468.76 -2270.58 -1655.73 -13856.2 901.43 80836.3
54200 299505 309149 141610 492839 453353 197402 -74702.2 82089.6 100272 -9386.83 2724.1 87008.7 -109950 6590.76 -5657.32 -6468.89 -2267.34 -1655.22 -13821.2 995.761 80849.6
54300 299522 309197 141613 492963 453399 197482 -74720.4 82088.7 100335 -9387.74 2774.27 87010.7 -110027 6641.57 -5710.26 -6479.69 -2272.71 -1659.31 -13860.2 1101.64 80862.9
54400 299521 309190 141628 492949 453362 197491 -74702.4 82100.6 100309 -9255.05 2814.25 87015.4 -110014 6580.33 -5762.03 -6475.9 -2233.93 -1653.85 -13865.5 1160.24 80876.5
54500 299491 309134 141637 492883 453331 197490 -74649.9 82111.4 100240 -9134.26 2839.48 87019.6 -109892 6483.8 -5786.87 -6452.94 -2225.7 -1653.74 -13884.8 1140.3 80931
54600 299427 309095 141634 492825 453272 197509 -74596.4 82117.9 100193 -9090.37 2847.05 87008.8 -109816 6447.61 -5801.1 -6443.43 -2219.27 -1662.3 -13905.5 1133.26 80984
54700 299486 309116 141630 492798 453408 197544 -74628.4 82120.7 100176 -9007.68 2852.61 87000.5 -109749 6412.96 -5805.65 -6419.54 -2206.99 -1663.08 -13876 1166.08 81091.8
54800 299524 309121 141637 492830 453529 197578 -74636.1 82128.8 100183 -8940.33 2842.44 87003.8 -109731 6360.33 -5803.66 -6425.27 -2193.11 -1661.3 -13839.1 1094.67 81138.3
54900 299603 309179 141647 492981 453739 197628 -74702.2 82121.3 100244 -8805.06 2893.43 87015.5 -109784 6256.79 -5836.33 -6449.46 -2181.17 -1654.86 -13782.9 1104.35 81162.1
55000 299608 309196 141642 493163 453758 197653 -74728.3 82098.8 100319 -8737.67 2900.18 87020 -109856 6210.01 -5826.58 -6452.01 -2165.96 -1650.9 -13750.3 1102.41 81183.7
55100 299641 309187 141648 493179 453846 197632 -74740.8 82102.7 100338 -8799.36 2873.78 87012 -109850 6223.61 -5834.96 -6443.68 -2182.42 -1658.8 -13803.6 1024.44 81172.1
55200 299668 309205 141655 493118 453875 197585 -74757.8 82111.2 100341 -8911.13 2834.97 87008.5 -109902 6286.61 -5802.94 -6456.23 -2199.4 -1653.07 -13796.6 982.46 81112.7
55300 299690 309253 141657 493183 453974 197588 -74794.2 82114.5 100362 -9054.69 2818.94 87000.7 -109956 6401.46 -5786.74 -6468.01 -2208.37 -1654.49 -13813.1 989.588 81066.4
55400 299715 309281 141658 493201 454020 197598 -74815.3 82114.9 100391 -9203.07 2799.15 87000.1 -110012 6497.45 -5778.03 -6475.2 -2242.88 -1658.21 -13820.3 971.447 81032.9
55500 299686 309259 141663 493183 453954 197595 -74787.8 82120 100361 -9324.14 2788.01 86997.5 -109980 6597.6 -5760.99 -6460.86 -2254.8 -1669.24 -13859.5 994.87 81017.5
55600 299719 309313 141627 493190 454070 197607 -74838.9 82093.5 100374 -9525.88 2737.98 86976.2 -110006 6777.82 -5711.51 -6470.12 -2268.26 -1674.94 -13853.8 1023.43 81023.7
55700 299765 309328 141632 493169 454137 197591 -74872.5 82086.9 100376 -9559.41 2696.51 86978.3 -109989 6830.99 -5657.25 -6473.61 -2271.2 -1661.86 -13763.3 1030.15 81062.1
55800 299849 309323 141637 493025 454254 197540 -74907.4 82097.3 100337 -9650.02 2677.88 86967.9 -109938 6908.33 -5626.26 -6464.52 -2286.47 -1659.85 -13675.4 1069.5 81080.8
55900 299911 309338 141636 492886 454361 197485 -74942.5 82106.2 100343 -9754.23 2688.36 86961.7 -109962 6996.51 -5635.08 -6471.55 -2287.38 -1658.79 -13712.8 1153.65 81060.9
56000 299940 309364 141641 492912 454431 197512 -74953.4 82110.7 100353 -9863.04 2701.6 86966.4 -109972 7096.86 -5675.84 -6467.36 -2287.69 -1665.31 -13800.5 1261.77 81094.9
56100 299990 309337 141654 492844 454506 197528 -74947.5 82136.7 100362 -9892.52 2703.48 86960.2 -109939 7106.35 -5709.73 -6451.02 -2300.84 -1675.79 -13868.5 1215.4 81119.8
56200 299996 309319 141656 492741 454550 197524 -74938.4 82149.1 100342 -9956.89 2688.03 86951.2 -109906 7164.84 -5689.34 -6448.62 -2331.55 -1692.22 -13896.1 1163.92 81135.8
56300 299972 309318 141654 492776 454546 197537 -74935.9 82147.8 100357 -10070.9 2642.23 86941.6 -109927 7247.32 -5656.32 -6443.99 -2359.14 -1703.69 -13921.8 1035.61 81131.2
56400 299835 309292 141651 492882 454403 197572 -74899.4 82140 100365 -10125.8 2638.65 86940.2 -109908 7203.29 -5665.76 -6441.9 -2370.72 -1699.02 -13988.6 908.659 81147
56500 299787 309288 141661 492913 454293 197585 -74857.9 82142.4 100366 -10053.1 2643.75 86954.5 -109927 7137.31 -5674.4 -6445.02 -2362.46 -1685.8 -13961.4 853.682 81133.9
56600 299723 309256 141668 492851 454139 197561 -74799.8 82144.6 100352 -9960.83 2664.46 86963.4 -109916 7095.51 -5695.82 -6447.01 -2332.85 -1675.3 -13908.3 935.48 81090.2
56700 299664 309201 141670 492810 453957 197523 -74744.5 82137.2 100362 -10015.7 2668.29 86972.1 -109915 7135.2 -5691.94 -6448.68 -2340.13 -1677.96 -13922.8 963.096 81060.4
56800 299632 309165 141676 492662 453772 197443 -74700.4 82129.7 100354 -10077.3 2633.56 86991 -109922 7169.56 -5638.25 -6465.49 -2349.84 -1668.47 -13843.1 966.985 80986
56900 299652 309191 141683 492691 453764 197398 -74713.9 82133.1 100389 -10156.4 2602.84 87003.9 -109984 7201.49 -5601.98 -6480.5 -2362.91 -1665.23 -13798 907.807 80913.1
57000 299664 309204 141684 492737 453778 197382 -74731.4 82137.6 100457 -10257 2583.06 86996.5 -110077 7277.03 -5586.6 -6497.02 -2384.93 -1669 -13763 894.75 80874.3
57100 299669 309208 141691 492748 453747 197371 -74725.5 82142.3 100477 -10301.7 2549.14 86997.9 -110092 7315.34 -5546.36 -6520.27 -2411.93 -1680.5 -13706.5 904.105 80870.1
57200 299583 309162 141699 492738 453599 197394 -74636.4 82148.1 100416 -10342.6 2525.49 87011 -109983 7333.53 -5525.75 -6508.44 -2429.86 -1687.5 -13647.9 919.677 80870.3
57300 299489 309058 141704 492606 453407 197377 -74527.7 82157.6 100359 -10294.5 2518.04 87014.1 -109886 7308.12 -5495.5 -6490.79 -2418.54 -1682.47 -13540.4 963.543 80864.6
57400 299438 309026 141701 492582 453252 197361 -74485.1 82147.7 100334 -10253 2517.8 87018 -109904 7287.95 -5503.53 -6502.65 -2412.42 -1687.99 -13569.7 1016.77 80825.5
57500 299428 309044 141709 492565 453131 197334 -74465.3 82159.5 100336 -10283.7 2489.01 87025.5 -109940 7304.57 -5468.72 -6503.18 -2427.97 -1692.39 -13544.5 985.249 80775.4
57600 299433 309050 141720 492534 453060 197300 -74455.3 82162.7 100335 -10230.2 2484.87 87038.1 -109967 7281.54 -5460.24 -6517.34 -2422.02 -1697.24 -13555 993.442 80724.4
57700 299402 309008 141719 492564 452976 197339 -74413.3 82161.6 100361 -10260.7 2500.93 87036.9 -109976 7324.83 -5487.42 -6512.87 -2433.79 -1709.58 -13655.5 999.799 80739.4
57800 299378 309011 141717 492578 452878 197331 -74409 82148.9 100397 -10232.5 2524.79 87040.5 -110043 7314.97 -5522.36 -6537.06 -2417.4 -1711.76 -13706.2 981.386 80706.1
57900 299357 309018 141724 492565 452792 197307 -74376.4 82154.3 100386 -10229.4 2526.52 87060.3 -110054 7281.28 -5544.94 -6561.25 -2435.39 -1713.44 -13768.3 881.419 80672.2
58000 299335 309045 141734 492601 452725 197310 -74361.9 82153 100382 -10266 2481.32 87069.7 -110038 7278.28 -5494.64 -6584.82 -2444.74 -1697.43 -13687.6 820.619 80672.1
58100 299321 309037 141731 492542 452682 197304 -74342.4 82160.3 100352 -10296.8 2465.51 87058.6 -109967 7299.63 -5470.17 -6592.06 -2452.63 -1696.14 -13625.4 798.66 80692
58200 299312 309009 141734 492481 452634 197307 -74314.5 82167.9 100300 -10330.8 2451.64 87049.5 -109881 7337.75 -5420.68 -6576.72 -2465.68 -1702.31 -13501.4 840.261 80723.9
58300 299262 308951 141737 492363 452514 197283 -74251.9 82173.2 100283 -10398.4 2432.94 87051.9 -109838 7399.68 -5390.26 -6573.12 -2461.77 -1706.03 -13415.1 901.425 80724.8
58400 299259 308904 141741 492312 452506 197301 -74221.8 82174.8 100273 -10427 2429.3 87052.3 -109802 7423.75 -5368.05 -6567.31 -2468.1 -1702.23 -13313.7 977.803 80753.2
58500 299215 308861 141746 492191 452431 197265 -74171.4 82176 100229 -10316.5 2432.57 87057.1 -109785 7343.87 -5381.03 -6569.89 -2448.75 -1703.83 -13295.7 1014.31 80723.8
58600 299209 308866 141756 492070 452514 197263 -74166 82184.2 100180 -10210.4 2440.72 87051.5 -109718 7256.79 -5417.64 -6547.57 -2433.4 -1706.09 -13309.4 1010.97 80767.8
58700 299156 308845 141762 492050 452512 197220 -74203.5 82184.4 100134 -10059.3 2489.65 87059.4 -109752 7220.6 -5366.11 -6548.44 -2405.71 -1685.02 -13230.7 1017.77 80768.6
58800 299170 308833 141769 491997 452598 197219 -74205.8 82197.3 100119 -9948.99 2483.73 87043.1 -109735 7139.93 -5343.19 -6549.34 -2366.03 -1673.22 -13153.5 1031.86 80755.1
58900 299177 308843 141771 491943 452612 197180 -74208.7 82202.7 100108 -9901.69 2487 87041 -109758 7099.66 -5339.2 -6559.69 -2352.69 -1669.57 -13141.6 1009.42 80716.2
59000 299174 308825 141771 491902 452580 197163 -74195.6 82201.2 100068 -9970.27 2468.32 87040.1 -109707 7160.46 -5320.79 -6557.69 -2340.04 -1664.87 -13063 1073.85 80739.1
59100 299165 308796 141782 491877 452569 197177 -74160.8 82213.6 100038 -9920.09 2485.47 87043.8 -109645 7120.2 -5318.23 -6546.52 -2322.35 -1656.95 -12968.7 1130.01 80792.5
59200 299091 308738 141788 491924 452467 197207 -74085.1 82217.7 100001 -9889.84 2498 87046.8 -109578 7115.71 -5310.31 -6526.94 -2305.41 -1654.88 -12900 1212.22 80813
59300 299089 308719 141792 491934 452444 197255 -74056.4 82225.3 99981 -9919.52 2507.67 87049.3 -109526 7147.37 -5331.93 -6519.64 -2302.65 -1666.73 -12934.3 1276.14 80824.7
59400 299067 308706 141794 491964 452373 197292 -74028.1 82223.1 99968.1 -9849.25 2527.6 87055.5 -109504 7116.07 -5326.33 -6508.62 -2281.98 -1644.25 -12855.4 1358.28 80829.1
59500 299035 308664 141794 492008 452308 197333 -73979.6 82223 99936.2 -9803.76 2544.02 87058.1 -109416 7112.81 -5322.97 -6479.97 -2262.77 -1635.83 -12807.3 1455.93 80896.9
59600 299010 308612 141793 491981 452264 197350 -73945.7 82217.4 99900.5 -9848.37 2542.33 87055.2 -109330 7151.71 -5325.76 -6468.61 -2258.99 -1645.15 -12827.8 1507.73 80949.5
59700 298927 308544 141791 492054 452130 197402 -73866.1 82214 99833.9 -9834.2 2540.9 87059 -109202 7144.49 -5340.81 -6437.91 -2253.22 -1652.17 -12808.1 1525.5 81022.9
59800 298826 308526 141794 492067 452037 197419 -73823.5 82222.6 99796.3 -9779.64 2521.7 87060.5 -109120 7087.45 -5303.77 -6414.54 -2258.75 -1659.1 -12775.7 1447.15 81062.5
59900 298872 308592 141796 492135 452092 197435 -73873.9 82218.4 99814.7 -9741.41 2497.87 87066.6 -109159 7036.69 -5245.52 -6425.39 -2268.03 -1657.64 -12717.6 1371.01 81067.8
60000 298936 308553 141802 492145 452235 197440 -73932.9 82223.9 99836.4 -9686.65 2509.84 87059.6 -109190 6986.38 -5253.73 -6426.4 -2247.65 -1646.39 -12685.6 1374.5 81137.5
60100 298913 308521 141812 492117 452253 197447 -73900.5 82233.3 99822.5 -9681.98 2498.45 87063.3 -109177 6999.72 -5221.23 -6419.95 -2242.39 -1632.22 -12618.2 1382.09 81156.5
60200 298888 308468 141769 492080 452194 197435 -73885.2 82225.1 99806.6 -9673.12 2507.17 87050 -109095 6959.94 -5192.89 -6350.23 -2308.65 -1566.25 -12522.4 1281.92 81215
